zeit_utc,open,high,low,close,volume
2026-08-28 01:00,7735.75,7743.00,7735.75,7742.75,6606
2026-08-28 02:00,7743.00,7747.25,7738.75,7740.75,6087
2026-08-28 03:00,7741.00,7747.50,7738.00,7741.75,5783
2026-08-28 04:00,7738.25,7741.00,7736.75,7737.75,2990
2026-08-28 05:00,7737.50,7738.00,7731.50,7731.75,4944
2026-08-28 06:00,7731.75,7743.50,7731.00,7743.50,8980
2026-08-28 07:00,7743.50,7744.50,7738.50,7740.25,9913
2026-08-28 08:00,7740.25,7745.00,7736.25,7740.25,9988
2026-08-28 09:00,7740.00,7740.75,7736.25,7738.75,5972
2026-08-28 10:00,7738.75,7740.50,7736.25,7739.75,7120
2026-08-28 11:00,7739.75,7743.50,7737.25,7739.75,7590
2026-08-28 12:00,7740.00,7751.25,7739.50,7749.75,19188
2026-08-28 13:00,7749.75,7758.00,7742.75,7746.25,108282
2026-08-28 14:00,7746.25,7780.00,7726.50,7779.25,318886
2026-08-28 15:00,7779.25,7782.50,7737.25,7739.75,255320
2026-08-28 16:00,7739.75,7745.25,7720.00,7725.75,210080
2026-08-28 17:00,7725.75,7726.50,7711.75,7724.25,131006
2026-08-28 18:00,7724.25,7727.25,7712.25,7716.00,86838
2026-08-28 19:00,7716.00,7728.25,7713.75,7722.75,194754
2026-08-28 20:00,7722.75,7725.50,7719.00,7722.00,40788
2026-08-30 22:00,7708.00,7714.75,7705.00,7709.25,5940
2026-08-30 23:00,7709.00,7709.50,7688.25,7688.50,13757
2026-08-31 00:00,7688.75,7703.75,7684.50,7697.25,17250
2026-08-31 01:00,7697.50,7697.50,7686.50,7690.00,13215
2026-08-31 02:00,7689.75,7696.75,7683.75,7692.00,10571
2026-08-31 03:00,7692.00,7696.00,7690.75,7692.75,5259
2026-08-31 04:00,7693.00,7702.25,7690.75,7700.50,5126
2026-08-31 05:00,7700.50,7710.50,7699.00,7704.50,9006
2026-08-31 06:00,7704.75,7712.00,7702.50,7711.00,8088
2026-08-31 07:00,7710.75,7711.25,7707.25,7709.50,8346
2026-08-31 08:00,7709.50,7718.50,7707.75,7712.75,10624
2026-08-31 09:00,7712.50,7716.00,7706.75,7707.25,6417
2026-08-31 10:00,7707.50,7711.25,7705.50,7709.75,6771
2026-08-31 11:00,7709.75,7711.25,7700.50,7702.25,11045
2026-08-31 12:00,7702.50,7709.25,7691.50,7693.75,32944
2026-08-31 13:00,7693.75,7704.25,7682.50,7689.50,155074
2026-08-31 14:00,7689.75,7692.00,7674.75,7687.50,147723
2026-08-31 15:00,7687.50,7692.50,7680.75,7682.00,98442
2026-08-31 16:00,7682.00,7687.75,7677.25,7686.50,84263
2026-08-31 17:00,7686.50,7696.25,7679.25,7693.00,77549
2026-08-31 18:00,7693.00,7696.25,7678.00,7684.50,102639
2026-08-31 19:00,7684.50,7708.25,7684.50,7697.75,284300
2026-08-31 20:00,7697.75,7704.75,7696.50,7701.25,52560
2026-08-31 22:00,7701.25,7702.75,7700.00,7701.25,0
2026-08-31 23:00,7701.00,7705.25,7700.50,7703.50,6236
2026-09-01 00:00,7703.75,7708.00,7700.50,7705.00,8499
2026-09-01 01:00,7704.75,7705.75,7698.00,7703.25,10528
2026-09-01 02:00,7703.00,7703.75,7693.75,7700.25,7677
2026-09-01 03:00,7700.25,7700.25,7695.25,7696.50,4516
2026-09-01 04:00,7696.50,7698.00,7692.00,7692.75,4485
2026-09-01 05:00,7692.75,7706.25,7690.00,7704.50,9236
2026-09-01 06:00,7704.75,7705.50,7696.00,7697.50,9015
2026-09-01 07:00,7697.25,7705.50,7687.00,7690.50,18353
2026-09-01 08:00,7690.50,7693.00,7658.50,7658.50,44992
2026-09-01 09:00,7658.75,7660.00,7648.50,7653.25,27361
2026-09-01 10:00,7653.50,7664.50,7650.75,7656.50,18689
2026-09-01 11:00,7656.25,7663.25,7651.25,7652.50,21088
2026-09-01 12:00,7652.25,7654.75,7645.00,7647.50,36313
2026-09-01 13:00,7647.25,7652.75,7638.75,7647.00,169398
2026-09-01 14:00,7647.25,7673.00,7644.50,7662.25,220152
2026-09-01 15:00,7662.50,7673.75,7653.75,7670.00,158476
2026-09-01 16:00,7670.00,7670.50,7642.50,7649.50,183238
2026-09-01 17:00,7649.50,7649.50,7635.00,7644.75,123305
2026-09-01 18:00,7645.00,7647.00,7621.50,7634.00,147908
